Name,Age,GPA,Credits Completed,Year,Pathway
Andy  Miller,15,3.75,46,Freshman,Construction
Joe  Brown,16,3.35,44,Victory Lap,Construction
Ben  Moore,16,2.23,36,Sophmore,Engineering
Eli  Miller,16,0.54,9,Senior,Early Child Education
Timmy  Davis,17,3.43,28,Senior,Business
Ben  Smith,18,4.0,29,Sophmore,Culinary
Timmy  Moore,14,2.44,53,Freshman,Construction
Steven  Brown,16,1.0,7,Victory Lap,Construction
Joe  Wilson,15,2.87,15,Victory Lap,Early Child Education
Andy  Jones,16,2.6,27,Senior,Bio Med
Steven  Johnson,14,1.66,44,Senior,Bio Med
Timmy  Davis,17,0.41,33,Senior,Culinary
Billy  Rodrigues,15,2.89,13,Freshman,Bio Med
Ben  Brown,19,3.99,58,Freshman,Early Child Education
James  Jones,15,4.4,40,Senior,Bio Med
Lisa  Johnson,17,2.42,43,Junior,Early Child Education
Jimmy  Moore,18,0.45,6,Senior,Culinary
Conner  Davis,14,1.37,44,Senior,Bio Med
Jimmy  Jones,19,1.34,11,Junior,Culinary
Conner  Johnson,14,3.35,40,Victory Lap,Marketing
Lisa  Davis,18,1.22,48,Freshman,Bio Med
James  Smith,16,0.98,45,Freshman,Engineering
Ben  Davis,14,2.14,39,Junior,Culinary
Andy  Jones,16,3.88,41,Senior,Culinary
James  Moore,19,4.4,13,Freshman,Bio Med
Calvin  Moore,18,3.0,22,Freshman,Marketing
Ben  Smith,17,3.71,53,Victory Lap,Computer Science
Jimmy  Johnson,16,0.61,60,Victory Lap,Criminal Justice
Joe  Rodrigues,15,0.43,39,Junior,Engineering
Conner  Jones,17,4.07,6,Freshman,Marketing
Jimmy  Johnson,19,2.28,43,Victory Lap,Computer Science
Mark  Miller,16,1.43,28,Freshman,Business
John  Williams,16,3.99,35,Freshman,Computer Science
Marge  Davis,17,2.78,53,Junior,Culinary
John  Moore,15,2.34,24,Victory Lap,Computer Science
Conner  Williams,14,3.01,32,Sophmore,Business
Jimmy  Williams,16,4.34,34,Junior,Marketing
Timmy  Johnson,14,0.84,52,Freshman,Bio Med
Marge  Johnson,17,0.58,13,Victory Lap,Early College
Steven  Rodrigues,17,0.61,24,Victory Lap,Bio Med
James  Wilson,16,1.15,38,Sophmore,Early Child Education
John  Jones,14,3.18,53,Senior,Bio Med
Ben  Brown,17,1.44,19,Senior,Marketing
Ben  Williams,16,2.93,37,Junior,Culinary
Billy  Brown,14,3.51,12,Junior,Computer Science
Timmy  Rodrigues,18,2.88,39,Junior,Engineering
Joe  Rodrigues,19,3.07,60,Victory Lap,Marketing
Billy  Smith,14,2.14,19,Senior,Culinary
Timmy  Rodrigues,14,4.5,3,Junior,Computer Science
John  Williams,15,1.17,15,Senior,Early College
Ben  Williams,19,2.74,13,Sophmore,Marketing
Joe  Miller,14,2.77,26,Sophmore,Early Child Education
Calvin  Moore,19,0.59,58,Freshman,Early College
Marge  Jones,18,0.88,58,Sophmore,Culinary
Lisa  Rodrigues,19,1.3,25,Victory Lap,Criminal Justice
Mark  Williams,16,4.37,49,Junior,Construction
Timmy  Jones,17,0.78,1,Senior,Construction
Ben  Wilson,18,2.27,25,Senior,Early Child Education
Steven  Jones,16,0.4,0,Senior,Construction
Lisa  Moore,16,1.8,37,Victory Lap,Early College
Ben  Davis,14,2.02,6,Victory Lap,Early College
Calvin  Wilson,19,0.72,16,Senior,Engineering
John  Davis,16,2.36,53,Victory Lap,Business
Timmy  Rodrigues,19,3.51,57,Sophmore,Early College
Mark  Miller,17,4.45,15,Victory Lap,Engineering
Jimmy  Wilson,14,1.22,59,Freshman,Early Child Education
Ben  Williams,19,0.37,59,Senior,Marketing
Marge  Rodrigues,18,1.87,45,Victory Lap,Construction
Jimmy  Brown,14,2.88,38,Junior,Criminal Justice
Timmy  Johnson,19,1.09,57,Freshman,Construction
Mark  Rodrigues,18,2.62,1,Sophmore,Bio Med
Ben  Wilson,17,3.36,26,Sophmore,Early Child Education
Joe  Wilson,17,1.93,12,Sophmore,Marketing
Lisa  Moore,16,2.25,16,Victory Lap,Business
Marge  Jones,15,1.37,7,Freshman,Computer Science
Andy  Wilson,14,3.59,26,Victory Lap,Bio Med
James  Johnson,16,1.14,29,Senior,Computer Science
James  Rodrigues,15,2.68,3,Freshman,Marketing
Timmy  Johnson,14,1.8,53,Freshman,Early Child Education
Mark  Miller,17,4.46,60,Junior,Marketing
Ben  Jones,15,2.21,47,Junior,Business
Calvin  Smith,16,1.5,32,Freshman,Marketing
Timmy  Miller,16,3.3,25,Sophmore,Bio Med
Marge  Davis,17,1.48,46,Freshman,Engineering
Joe  Moore,19,3.41,24,Freshman,Early College
Joe  Miller,14,4.26,13,Victory Lap,Bio Med
James  Wilson,15,0.58,35,Junior,Construction
James  Smith,19,1.47,48,Victory Lap,Construction
Timmy  Brown,14,4.13,33,Junior,Marketing
John  Smith,19,4.16,9,Sophmore,Business
Jimmy  Miller,14,2.78,22,Junior,Construction
Andy  Johnson,17,4.07,31,Sophmore,Engineering
Jimmy  Williams,19,3.07,21,Senior,Early Child Education
Eli  Williams,19,3.22,44,Senior,Early Child Education
Eli  Miller,15,2.41,40,Junior,Early College
Jimmy  Johnson,16,0.74,6,Junior,Construction
Marge  Johnson,15,3.94,55,Senior,Culinary
Eli  Johnson,17,2.23,35,Victory Lap,Computer Science
Andy  Williams,17,0.31,52,Victory Lap,Early Child Education
Ben  Davis,15,1.93,9,Sophmore,Early Child Education
John  Davis,16,4.18,8,Freshman,Criminal Justice
Timmy  Jones,16,1.38,46,Sophmore,Construction
Ben  Davis,15,0.87,31,Freshman,Marketing
Andy  Moore,15,3.52,13,Sophmore,Computer Science
Ben  Williams,14,1.49,47,Junior,Engineering
Ben  Johnson,18,4.32,15,Senior,Criminal Justice
Calvin  Moore,14,3.3,7,Sophmore,Computer Science
Andy  Williams,14,3.59,28,Junior,Construction
Ben  Smith,18,2.42,25,Freshman,Marketing
Lisa  Williams,17,1.73,9,Victory Lap,Computer Science
Ben  Jones,19,3.13,38,Victory Lap,Early College
Conner  Williams,17,3.05,38,Victory Lap,Engineering
Steven  Rodrigues,18,0.94,42,Senior,Bio Med
Ben  Johnson,18,3.42,36,Senior,Bio Med
Steven  Rodrigues,14,0.63,43,Senior,Computer Science
Conner  Brown,14,0.41,36,Sophmore,Construction
Lisa  Williams,15,1.84,39,Freshman,Engineering
Timmy  Brown,14,4.1,37,Junior,Construction
Timmy  Jones,19,1.6,50,Freshman,Engineering
Andy  Brown,19,0.44,29,Sophmore,Early Child Education
Timmy  Davis,18,2.43,41,Sophmore,Construction
Ben  Moore,17,1.78,33,Sophmore,Engineering
Ben  Rodrigues,14,3.56,39,Victory Lap,Business
Andy  Miller,17,2.81,18,Freshman,Computer Science
Conner  Rodrigues,16,1.57,59,Freshman,Early College
Billy  Brown,19,0.77,26,Junior,Computer Science
Billy  Smith,17,0.59,38,Junior,Marketing
Steven  Johnson,18,2.17,23,Junior,Engineering
Mark  Brown,17,2.19,17,Junior,Early College
Timmy  Rodrigues,14,4.37,38,Freshman,Marketing
Calvin  Smith,17,1.07,6,Sophmore,Marketing
John  Wilson,15,4.22,19,Junior,Early Child Education
Billy  Johnson,19,2.11,48,Victory Lap,Marketing
John  Johnson,18,3.51,37,Junior,Criminal Justice
Steven  Rodrigues,16,2.39,50,Junior,Computer Science
Timmy  Davis,18,3.75,37,Freshman,Engineering
Lisa  Miller,17,1.55,1,Freshman,Culinary
Calvin  Moore,16,2.87,51,Freshman,Early College
Calvin  Davis,14,4.47,55,Sophmore,Business
Timmy  Wilson,15,0.65,41,Senior,Bio Med
Calvin  Johnson,16,1.45,26,Sophmore,Construction
Andy  Davis,15,3.7,9,Victory Lap,Bio Med
Calvin  Williams,19,2.39,36,Freshman,Business
Conner  Brown,16,3.87,45,Sophmore,Early College
Andy  Brown,14,2.95,11,Victory Lap,Marketing
James  Rodrigues,15,3.8,51,Sophmore,Early Child Education
Mark  Williams,17,0.63,27,Freshman,Early Child Education
James  Smith,15,2.38,14,Junior,Bio Med
Jimmy  Rodrigues,18,4.12,9,Sophmore,Construction
Ben  Miller,18,4.35,11,Sophmore,Bio Med
Eli  Wilson,15,0.8,10,Victory Lap,Culinary
James  Miller,19,1.61,53,Victory Lap,Computer Science
Steven  Smith,15,0.57,20,Junior,Criminal Justice
Marge  Davis,17,4.25,26,Victory Lap,Engineering
Timmy  Wilson,15,2.04,32,Senior,Bio Med
John  Wilson,15,1.0,16,Junior,Computer Science
Ben  Wilson,19,3.24,8,Sophmore,Engineering
Conner  Moore,17,1.63,29,Sophmore,Criminal Justice
Calvin  Miller,18,4.11,45,Sophmore,Engineering
John  Moore,15,2.1,53,Senior,Early College
Ben  Rodrigues,15,1.17,45,Victory Lap,Bio Med
Andy  Johnson,14,3.08,55,Junior,Construction
Ben  Jones,18,2.42,32,Junior,Criminal Justice
Conner  Moore,19,0.38,51,Victory Lap,Business
Steven  Jones,14,0.71,35,Freshman,Construction
Mark  Davis,17,1.01,46,Victory Lap,Engineering
Calvin  Miller,19,1.91,15,Senior,Bio Med
Andy  Jones,14,4.04,34,Sophmore,Computer Science
Calvin  Williams,17,0.97,26,Freshman,Early Child Education
Calvin  Miller,15,1.24,56,Freshman,Culinary
Mark  Miller,18,4.48,6,Junior,Early Child Education
Ben  Brown,19,4.48,30,Junior,Criminal Justice
Billy  Williams,19,2.8,36,Victory Lap,Business
Calvin  Rodrigues,15,4.02,38,Freshman,Computer Science
James  Rodrigues,14,2.75,17,Freshman,Early Child Education
Ben  Brown,15,0.62,2,Senior,Bio Med
Marge  Miller,15,2.49,45,Victory Lap,Bio Med
Eli  Williams,18,0.47,60,Junior,Early Child Education
James  Johnson,18,1.67,21,Senior,Criminal Justice
James  Moore,18,0.89,59,Senior,Culinary
Eli  Moore,15,4.07,42,Senior,Computer Science
Eli  Williams,16,0.74,50,Sophmore,Engineering
Ben  Johnson,19,1.81,41,Senior,Bio Med
Calvin  Moore,15,1.32,41,Sophmore,Business
James  Wilson,17,1.03,52,Sophmore,Computer Science
Eli  Brown,17,2.27,34,Sophmore,Early College
Conner  Smith,14,4.48,33,Freshman,Business
Jimmy  Rodrigues,16,1.47,27,Sophmore,Early Child Education
Lisa  Miller,18,3.61,43,Sophmore,Computer Science
Steven  Davis,17,1.14,56,Victory Lap,Computer Science
Marge  Johnson,14,1.71,36,Freshman,Early Child Education
Mark  Wilson,19,2.82,6,Junior,Early College
Jimmy  Miller,15,3.53,1,Sophmore,Business
Ben  Smith,14,0.96,15,Freshman,Culinary
Ben  Smith,18,1.91,13,Victory Lap,Early Child Education
Lisa  Jones,14,3.84,23,Victory Lap,Criminal Justice
Steven  Johnson,19,1.37,19,Junior,Early Child Education
Joe  Johnson,17,2.55,54,Freshman,Engineering
Mark  Brown,14,0.37,42,Senior,Engineering
Andy  Smith,15,1.21,29,Victory Lap,Engineering
Mark  Moore,16,0.98,26,Sophmore,Criminal Justice
Mark  Williams,14,1.81,10,Sophmore,Early Child Education
Mark  Rodrigues,16,3.35,48,Junior,Bio Med
Ben  Johnson,18,3.55,7,Senior,Culinary
Eli  Moore,17,0.62,30,Sophmore,Bio Med
John  Moore,16,4.07,24,Senior,Early Child Education
Joe  Moore,14,1.74,7,Sophmore,Early College
Billy  Wilson,18,2.84,16,Victory Lap,Criminal Justice
Joe  Miller,16,4.28,4,Junior,Bio Med
Billy  Rodrigues,14,3.59,29,Junior,Construction
Ben  Moore,18,1.67,59,Junior,Early Child Education
Lisa  Rodrigues,15,1.51,28,Junior,Computer Science
Calvin  Smith,16,2.42,0,Sophmore,Marketing
Eli  Davis,14,1.43,9,Victory Lap,Early Child Education
Ben  Jones,17,4.32,31,Junior,Early Child Education
Timmy  Moore,19,1.43,0,Senior,Construction
Calvin  Miller,16,3.16,10,Sophmore,Business
Billy  Moore,17,1.24,2,Sophmore,Marketing
Lisa  Davis,14,1.34,38,Freshman,Computer Science
Ben  Miller,16,0.31,30,Victory Lap,Early College
Marge  Williams,18,3.09,23,Junior,Criminal Justice
Calvin  Davis,18,0.59,43,Sophmore,Early College
Calvin  Jones,18,0.68,7,Senior,Marketing
Timmy  Johnson,16,4.15,7,Freshman,Culinary
Timmy  Jones,19,2.11,20,Victory Lap,Early Child Education
Eli  Williams,14,2.41,38,Senior,Marketing
John  Rodrigues,17,1.15,29,Victory Lap,Marketing
Billy  Johnson,16,3.23,7,Sophmore,Construction
Joe  Johnson,17,1.75,26,Victory Lap,Early College
Mark  Johnson,17,1.19,25,Victory Lap,Culinary
Ben  Rodrigues,18,2.94,6,Freshman,Culinary
Ben  Smith,17,0.78,36,Sophmore,Computer Science
Joe  Wilson,17,1.3,39,Senior,Bio Med
Lisa  Moore,19,2.84,36,Victory Lap,Business
James  Jones,16,0.47,37,Junior,Construction
Ben  Rodrigues,19,3.51,35,Victory Lap,Early Child Education
Conner  Miller,15,0.86,54,Junior,Computer Science
Eli  Rodrigues,18,4.36,0,Victory Lap,Criminal Justice
Conner  Miller,14,4.2,24,Junior,Early Child Education
Jimmy  Moore,15,1.52,45,Victory Lap,Criminal Justice
Eli  Miller,19,0.32,4,Junior,Engineering
Ben  Brown,15,3.38,23,Senior,Early Child Education
Timmy  Smith,17,2.3,32,Sophmore,Construction
Marge  Brown,16,3.44,37,Sophmore,Bio Med
Timmy  Miller,19,3.15,21,Senior,Construction
Eli  Williams,17,2.62,22,Junior,Criminal Justice
Eli  Smith,14,4.45,36,Senior,Early Child Education
Andy  Smith,16,0.54,26,Senior,Engineering
Lisa  Davis,16,3.55,40,Junior,Construction
Mark  Wilson,16,4.25,41,Sophmore,Early College
Ben  Miller,18,2.31,0,Sophmore,Computer Science
Andy  Brown,16,1.47,50,Victory Lap,Computer Science
Marge  Moore,15,0.47,31,Freshman,Business
Ben  Wilson,15,3.99,17,Junior,Culinary
Steven  Moore,15,3.82,27,Sophmore,Criminal Justice
Steven  Rodrigues,18,2.86,3,Freshman,Construction
James  Smith,17,2.77,50,Freshman,Culinary
Andy  Brown,14,3.43,15,Victory Lap,Computer Science
John  Williams,16,0.45,21,Senior,Business
Timmy  Davis,15,0.33,29,Senior,Engineering
Andy  Davis,15,1.59,25,Sophmore,Culinary
Marge  Williams,14,1.05,30,Sophmore,Culinary
Timmy  Rodrigues,16,3.94,43,Victory Lap,Early College
Jimmy  Davis,19,2.76,47,Senior,Computer Science
Ben  Miller,14,3.23,3,Victory Lap,Marketing
Joe  Wilson,17,2.17,27,Freshman,Computer Science
Conner  Smith,18,2.83,14,Victory Lap,Bio Med
Ben  Miller,14,1.96,36,Sophmore,Culinary
Joe  Davis,19,1.47,45,Victory Lap,Culinary
James  Johnson,15,2.85,35,Junior,Construction
Andy  Williams,16,3.18,9,Victory Lap,Engineering
Calvin  Davis,14,4.35,17,Junior,Culinary
Mark  Wilson,19,3.46,54,Victory Lap,Computer Science
James  Jones,19,1.07,50,Freshman,Bio Med
Billy  Rodrigues,19,2.72,52,Senior,Marketing
John  Brown,18,1.4,33,Freshman,Bio Med
Steven  Jones,19,0.82,38,Freshman,Marketing
Billy  Smith,17,0.76,40,Freshman,Computer Science
Billy  Jones,18,0.41,32,Freshman,Criminal Justice
Andy  Miller,14,4.45,27,Junior,Engineering
Calvin  Wilson,17,4.06,16,Freshman,Marketing
Marge  Moore,17,2.5,1,Freshman,Computer Science
Lisa  Johnson,15,4.22,48,Senior,Business
Eli  Moore,18,3.29,6,Sophmore,Criminal Justice
Timmy  Wilson,14,3.8,35,Junior,Culinary
Eli  Moore,14,3.95,33,Freshman,Marketing
Ben  Rodrigues,15,1.28,15,Freshman,Early Child Education
Billy  Brown,17,3.77,0,Junior,Marketing
John  Smith,19,1.64,48,Victory Lap,Computer Science
Lisa  Rodrigues,14,3.49,41,Junior,Early Child Education
John  Moore,14,2.71,43,Senior,Culinary
Eli  Moore,16,4.36,5,Senior,Culinary
Steven  Smith,16,4.1,51,Victory Lap,Engineering
Lisa  Williams,19,2.58,49,Senior,Bio Med
Mark  Miller,17,1.32,13,Victory Lap,Bio Med
Eli  Smith,16,3.53,42,Sophmore,Construction
John  Smith,14,1.46,31,Victory Lap,Engineering
Ben  Johnson,17,2.23,46,Junior,Construction
Timmy  Moore,16,1.03,21,Victory Lap,Engineering
Andy  Smith,19,4.41,4,Sophmore,Marketing
Jimmy  Williams,16,3.53,8,Junior,Early College
Timmy  Rodrigues,14,2.26,22,Junior,Business
Conner  Rodrigues,15,1.78,31,Junior,Construction
Marge  Smith,19,1.83,13,Junior,Construction
Billy  Smith,17,0.39,11,Junior,Business
Marge  Davis,15,1.72,31,Sophmore,Marketing
Billy  Davis,15,3.61,6,Junior,Computer Science
Joe  Johnson,15,3.6,55,Junior,Criminal Justice
Conner  Williams,17,1.77,42,Victory Lap,Bio Med
John  Williams,19,4.29,38,Freshman,Computer Science
Joe  Miller,15,2.02,51,Freshman,Marketing
Mark  Williams,16,4.24,31,Senior,Computer Science
Calvin  Johnson,15,3.88,3,Junior,Early Child Education
Timmy  Williams,16,0.85,57,Sophmore,Construction
Lisa  Miller,18,3.81,45,Senior,Early College
John  Williams,15,1.47,19,Victory Lap,Computer Science
Mark  Miller,19,3.13,14,Junior,Computer Science
Eli  Johnson,16,4.09,35,Sophmore,Engineering
James  Johnson,14,4.27,20,Freshman,Engineering
Mark  Wilson,16,1.47,0,Victory Lap,Bio Med
Timmy  Moore,16,1.47,6,Freshman,Culinary
Billy  Moore,18,2.15,39,Senior,Construction
Andy  Johnson,18,1.65,28,Junior,Criminal Justice
Conner  Wilson,15,1.51,37,Freshman,Construction
Jimmy  Moore,19,0.84,17,Sophmore,Bio Med
Joe  Rodrigues,17,4.19,38,Freshman,Computer Science
Steven  Davis,16,0.3,58,Victory Lap,Marketing
Ben  Williams,14,3.69,0,Freshman,Computer Science
Timmy  Smith,14,3.24,7,Freshman,Culinary
Billy  Johnson,17,2.8,39,Sophmore,Culinary
Billy  Davis,17,3.87,6,Freshman,Early Child Education
James  Brown,18,1.56,52,Freshman,Computer Science
Eli  Johnson,16,2.99,52,Freshman,Bio Med
Steven  Davis,14,2.89,5,Sophmore,Criminal Justice
Andy  Miller,16,3.18,58,Sophmore,Bio Med
John  Brown,19,2.43,35,Junior,Early College
Timmy  Jones,15,1.16,22,Senior,Engineering
Joe  Smith,19,2.77,9,Sophmore,Early Child Education
Calvin  Williams,19,1.29,30,Sophmore,Engineering
Andy  Miller,14,2.48,56,Junior,Business
Joe  Miller,17,4.39,29,Senior,Bio Med
Marge  Miller,17,4.34,48,Sophmore,Early Child Education
Joe  Moore,14,2.71,35,Junior,Computer Science
Billy  Johnson,15,0.49,24,Freshman,Marketing
Mark  Davis,15,2.79,15,Junior,Computer Science
James  Johnson,17,1.61,46,Victory Lap,Business
Eli  Rodrigues,18,1.78,28,Victory Lap,Bio Med
Ben  Wilson,14,2.2,48,Senior,Construction
Mark  Moore,18,1.95,25,Junior,Construction
Joe  Jones,16,1.71,29,Victory Lap,Early Child Education
Andy  Johnson,16,2.22,17,Senior,Engineering
John  Smith,14,0.89,19,Freshman,Construction
Marge  Brown,15,4.13,44,Senior,Bio Med
Timmy  Brown,17,3.33,49,Senior,Early College
Calvin  Moore,16,2.99,31,Junior,Culinary
Jimmy  Wilson,14,2.23,37,Freshman,Bio Med
Steven  Moore,16,2.79,54,Junior,Early Child Education
Timmy  Moore,18,2.56,5,Junior,Bio Med
Ben  Moore,18,2.6,10,Sophmore,Bio Med
Eli  Davis,18,3.15,11,Freshman,Engineering
Ben  Wilson,14,0.79,10,Junior,Early College
Ben  Jones,17,3.49,3,Sophmore,Engineering
Timmy  Brown,19,0.55,21,Junior,Computer Science
Marge  Smith,18,0.92,5,Victory Lap,Marketing
John  Rodrigues,16,0.43,4,Sophmore,Computer Science
Andy  Smith,18,4.35,0,Sophmore,Construction
James  Brown,15,3.4,55,Sophmore,Early College
Andy  Moore,16,1.81,18,Freshman,Marketing
Mark  Williams,17,1.65,17,Junior,Computer Science
Calvin  Rodrigues,18,3.69,8,Junior,Marketing
Joe  Rodrigues,19,0.44,28,Senior,Engineering
Timmy  Wilson,18,1.8,57,Senior,Construction
Marge  Jones,14,4.33,7,Senior,Early College
Ben  Davis,19,2.12,39,Junior,Business
Marge  Davis,17,1.01,45,Sophmore,Early Child Education
Andy  Brown,17,1.3,31,Victory Lap,Early College
Andy  Johnson,15,0.37,0,Sophmore,Early College
Joe  Moore,16,0.97,12,Junior,Bio Med
Mark  Davis,19,1.36,3,Sophmore,Early Child Education
Conner  Rodrigues,19,1.68,9,Victory Lap,Culinary
Billy  Jones,15,3.89,18,Junior,Business
Andy  Johnson,16,0.31,26,Freshman,Business
Timmy  Jones,18,3.44,33,Victory Lap,Engineering
Billy  Brown,15,3.96,33,Junior,Marketing
Steven  Williams,14,2.18,52,Victory Lap,Engineering
Billy  Williams,17,1.28,55,Junior,Culinary
John  Smith,16,3.71,51,Junior,Marketing
Lisa  Brown,14,3.97,33,Junior,Marketing
Joe  Miller,14,0.52,22,Senior,Construction
Marge  Johnson,15,4.2,29,Junior,Early College
John  Williams,18,1.0,55,Senior,Engineering
Jimmy  Brown,18,3.76,39,Junior,Culinary
Mark  Jones,17,1.62,2,Junior,Construction
Marge  Miller,16,2.74,40,Victory Lap,Early College
Mark  Moore,14,0.78,60,Victory Lap,Early Child Education
Timmy  Wilson,16,1.15,43,Sophmore,Culinary
Jimmy  Johnson,15,3.16,38,Sophmore,Engineering
Conner  Brown,19,3.38,13,Victory Lap,Marketing
John  Davis,19,0.45,12,Junior,Early College
James  Johnson,18,3.14,10,Senior,Business
Jimmy  Brown,17,1.18,36,Victory Lap,Early Child Education
Andy  Williams,14,0.7,5,Victory Lap,Culinary
Andy  Johnson,16,0.57,26,Junior,Culinary
Marge  Brown,19,1.41,41,Junior,Culinary
James  Jones,19,1.01,56,Junior,Criminal Justice
Billy  Wilson,18,4.04,16,Sophmore,Construction
Ben  Smith,14,1.17,29,Junior,Construction
Lisa  Williams,18,0.44,46,Freshman,Criminal Justice
Jimmy  Davis,14,2.1,39,Junior,Early College
Jimmy  Smith,15,0.91,22,Sophmore,Early Child Education
Ben  Wilson,17,1.62,8,Freshman,Construction
Calvin  Smith,16,4.14,39,Senior,Bio Med
Billy  Rodrigues,15,4.32,0,Senior,Criminal Justice
Ben  Rodrigues,16,2.28,55,Senior,Early Child Education
Conner  Smith,15,0.32,54,Victory Lap,Bio Med
Billy  Brown,14,1.93,39,Junior,Culinary
Eli  Wilson,17,4.28,48,Sophmore,Construction
James  Wilson,18,1.83,18,Junior,Computer Science
Calvin  Jones,14,2.76,47,Sophmore,Criminal Justice
Eli  Williams,18,2.95,14,Senior,Culinary
Calvin  Smith,18,1.73,22,Senior,Business
Billy  Davis,14,1.55,37,Senior,Construction
Ben  Williams,14,2.78,4,Victory Lap,Construction
Steven  Johnson,19,3.92,31,Freshman,Engineering
Ben  Miller,18,2.5,37,Freshman,Criminal Justice
Calvin  Williams,18,2.26,32,Senior,Engineering
Calvin  Miller,18,2.53,18,Freshman,Early College
Timmy  Brown,14,1.36,32,Senior,Construction
Ben  Jones,18,4.08,44,Freshman,Engineering
Conner  Jones,15,3.14,7,Junior,Computer Science
Conner  Miller,16,0.59,14,Victory Lap,Construction
Steven  Williams,19,1.67,12,Senior,Early Child Education
Lisa  Miller,19,2.72,11,Junior,Business
Ben  Jones,18,1.17,19,Junior,Computer Science
Ben  Miller,17,0.76,59,Sophmore,Marketing
Billy  Brown,15,2.73,28,Victory Lap,Culinary
Jimmy  Wilson,16,2.98,6,Senior,Business
Mark  Jones,18,1.12,56,Freshman,Bio Med
Mark  Smith,18,2.27,14,Junior,Business
John  Moore,16,2.75,20,Sophmore,Business
Lisa  Smith,15,1.67,54,Victory Lap,Engineering
Eli  Williams,18,0.56,0,Sophmore,Computer Science
Marge  Wilson,17,3.95,9,Junior,Criminal Justice
Ben  Davis,16,3.76,49,Freshman,Culinary
Timmy  Moore,15,1.86,55,Victory Lap,Bio Med
Joe  Davis,18,0.84,60,Junior,Early College
Andy  Jones,16,0.37,59,Junior,Computer Science
Joe  Miller,16,3.22,24,Junior,Computer Science
Conner  Rodrigues,16,1.51,8,Sophmore,Bio Med
Ben  Brown,17,3.93,27,Victory Lap,Culinary
Calvin  Brown,17,2.87,37,Freshman,Engineering
Conner  Wilson,19,2.46,26,Junior,Construction
Mark  Miller,16,2.38,60,Sophmore,Marketing
Steven  Williams,16,2.23,1,Junior,Early Child Education
Steven  Moore,19,3.73,37,Freshman,Construction
Eli  Jones,19,0.3,22,Victory Lap,Early Child Education
Eli  Davis,18,1.66,31,Junior,Construction
Marge  Moore,17,3.03,28,Victory Lap,Business
James  Miller,19,3.34,41,Freshman,Early Child Education
Eli  Brown,19,2.03,60,Sophmore,Engineering
Mark  Miller,14,0.85,1,Victory Lap,Marketing
Ben  Smith,14,3.15,17,Sophmore,Marketing
Eli  Moore,19,3.07,56,Senior,Construction
Joe  Davis,14,2.79,55,Freshman,Marketing
John  Williams,15,4.07,6,Victory Lap,Bio Med
Ben  Rodrigues,15,4.06,26,Sophmore,Criminal Justice
Jimmy  Brown,17,2.6,48,Victory Lap,Marketing
Marge  Jones,17,0.42,21,Freshman,Engineering
James  Jones,16,2.98,28,Victory Lap,Construction
James  Davis,17,1.31,54,Junior,Early Child Education
Ben  Wilson,16,2.49,41,Junior,Engineering
Eli  Miller,16,2.61,6,Sophmore,Early College
Jimmy  Rodrigues,17,1.95,28,Victory Lap,Culinary
Marge  Brown,18,0.48,30,Freshman,Early College
Ben  Miller,14,4.44,35,Junior,Computer Science
James  Johnson,17,0.59,54,Sophmore,Marketing
Ben  Moore,16,2.06,51,Junior,Engineering
Eli  Johnson,14,2.81,33,Junior,Construction
Steven  Jones,17,4.24,60,Victory Lap,Construction
Steven  Williams,19,1.57,39,Victory Lap,Culinary
Ben  Smith,14,1.38,18,Sophmore,Criminal Justice
Jimmy  Wilson,16,2.42,47,Victory Lap,Culinary
Andy  Rodrigues,17,2.79,12,Junior,Construction
Timmy  Brown,15,3.7,10,Senior,Early Child Education
Ben  Miller,18,0.38,27,Victory Lap,Culinary
Timmy  Davis,17,2.6,39,Victory Lap,Business
Eli  Jones,15,3.92,16,Freshman,Culinary
Steven  Johnson,14,1.86,12,Sophmore,Engineering
Ben  Wilson,15,3.92,20,Sophmore,Construction
Calvin  Smith,18,4.17,43,Victory Lap,Bio Med
Timmy  Smith,17,0.54,42,Victory Lap,Engineering
Conner  Smith,18,3.02,55,Senior,Engineering
Joe  Smith,19,1.03,12,Sophmore,Construction
Billy  Rodrigues,14,4.04,43,Junior,Engineering
Andy  Jones,14,1.18,5,Sophmore,Business
Conner  Wilson,17,4.04,7,Junior,Construction
Andy  Miller,14,3.05,7,Senior,Engineering
Joe  Miller,15,2.53,31,Freshman,Engineering
Mark  Jones,14,3.99,20,Junior,Marketing
Mark  Rodrigues,17,3.71,0,Sophmore,Computer Science
Ben  Rodrigues,15,0.52,56,Junior,Computer Science
Timmy  Rodrigues,19,1.81,27,Senior,Bio Med
Timmy  Davis,15,3.33,6,Sophmore,Construction
Ben  Johnson,16,1.46,54,Victory Lap,Engineering
Andy  Brown,18,3.48,37,Senior,Business
Jimmy  Davis,19,2.59,3,Junior,Early Child Education
James  Rodrigues,15,3.26,37,Freshman,Computer Science
John  Moore,18,1.13,45,Junior,Criminal Justice
Calvin  Davis,15,1.74,21,Senior,Early College
James  Jones,19,4.42,29,Freshman,Bio Med
Billy  Johnson,19,0.73,17,Junior,Marketing
Lisa  Rodrigues,16,1.41,41,Victory Lap,Business
Calvin  Brown,18,4.05,54,Freshman,Early Child Education
Andy  Smith,19,2.0,35,Junior,Early College
Mark  Williams,19,2.54,45,Victory Lap,Business
